timestamp,meter_id,instant_flow,cumulative_usage,battery_voltage,signal_strength,valve_state,temperature,pressure,is_injected_anomaly
2026-01-01 00:00:00,GM001,0.08736858486478123,0.08736858486478123,3.506400942867465,80.16355006594105,1,11.483558504325126,2.155620424095426,0
2026-01-01 01:00:00,GM001,0.6674426922448377,0.25751439904568857,3.335963107731404,69.65588742014846,1,10.455705150111779,2.465820664447861,1
2026-01-01 02:00:00,GM001,0.21791385806260444,0.475428257108293,3.375168065504834,86.63223289415538,1,21.060832293680647,1.9157434028940197,0
2026-01-01 03:00:00,GM001,0.19070651021182963,0.6661347673201227,3.403855677905237,77.13583403967195,1,27.17588087380377,2.136577248010903,0
2026-01-01 04:00:00,GM001,0.2510056878606535,0.9171404551807762,3.5230589433360167,79.74024237890121,1,18.38753794165933,1.9560616639864241,0
2026-01-01 05:00:00,GM001,0.32682527879718376,1.24396573397796,3.464129349145965,91.95467875129012,1,21.433454521123647,2.001539150247901,0
2026-01-01 06:00:00,GM001,0.3490529621936521,1.5930186961716122,3.4883658620230613,87.09864060353642,1,6.938715495247742,2.091073744581251,0
2026-01-01 07:00:00,GM001,0.38085805350028334,1.9738767496718954,3.392991954043689,76.16060627227765,1,13.9349307258494,2.3425181834904407,0
2026-01-01 08:00:00,GM001,0.3736030333968086,2.347479783068704,3.394023206236474,74.44067889077785,1,11.558305625174597,2.424178308123973,0
2026-01-01 09:00:00,GM001,0.41896682737855667,2.7664466104472605,2.681612333219152,76.0467299308828,1,6.629724900312713,2.180665586032807,1
2026-01-01 10:00:00,GM001,0.4067412288098716,3.173187839257132,3.4529137165467727,81.05938949085922,1,18.70188140414332,2.0322129498557726,0
2026-01-01 11:00:00,GM001,0.3681836035234757,3.541371442780608,3.4774369409432064,77.36865519449478,1,4.543034270337399,2.5486929959949336,0
2026-01-01 12:00:00,GM001,0.36428712980286776,3.9056585725834756,3.4406164504535774,75.62853512997917,1,10.066824203475308,2.0230401933606865,0
2026-01-01 13:00:00,GM001,0.3097774864200158,4.215436059003491,3.4639071863227313,86.80308750425425,1,14.77683723591949,1.9971955354152473,0
2026-01-01 14:00:00,GM001,0.23359223542455548,4.449028294428047,3.4579059542452555,77.31474064933298,1,13.012284984293542,1.7805102519758291,0
2026-01-01 15:00:00,GM001,0.2192106668233475,4.668238961251394,3.4888883694542465,91.79753455822392,1,20.378451013242405,2.351296482464054,0
2026-01-01 16:00:00,GM001,0.1419420465965242,4.810181007847918,3.490350414097224,78.54445538251304,1,19.83348115141488,2.274284206626833,0
2026-01-01 17:00:00,GM001,0.1478062759641408,4.957987283812058,3.3690064002804117,88.71191036534836,1,23.362792475612743,2.53520499650096,0
2026-01-01 18:00:00,GM001,0.09126711237256262,5.0492543961846215,3.3376365722329573,80.14391653626376,1,22.51430239627607,1.8498857966007374,0
2026-01-01 19:00:00,GM001,0.06357464562293852,5.11282904180756,3.5000872698825756,83.77776343949668,0,24.844876736168285,2.36247074534624,0
2026-01-01 20:00:00,GM001,0.037521916953213885,5.150350958760773,3.509386254663097,73.65233369089366,1,17.988489599945677,2.1126243933059032,0
2026-01-01 21:00:00,GM001,0.0830559426093253,5.233406901370099,3.3989688490243335,72.87744466447553,1,19.820801404900017,2.2450980390240245,0
2026-01-01 22:00:00,GM001,0.05831461967359258,5.291721521043692,3.3570082296727186,80.75823573008992,1,21.06908221151515,1.8034001146011953,0
2026-01-01 23:00:00,GM001,0.07223325551093748,5.363954776554629,3.45495174105036,83.93131945479189,1,18.849940184346153,2.3642547280797537,0
2026-01-02 00:00:00,GM001,0.10456484875858789,5.468519625313217,3.4965419113175265,78.24153901200278,1,15.616834140497556,2.2415730152397297,0
2026-01-02 01:00:00,GM001,0.16469226392457964,5.6332118892377965,3.539879726121716,70.28163998949782,1,16.005344793961378,2.092996193738481,0
2026-01-02 02:00:00,GM001,0.20353584176192605,5.836747730999723,3.475814878605073,69.83844980226404,1,13.094649610020207,2.216120283779002,0
2026-01-02 03:00:00,GM001,0.24980070521807526,6.086548436217798,3.4314141651707155,69.43718158688256,1,20.52970097945898,1.9622108458123952,0
2026-01-02 04:00:00,GM001,0.2943307006074085,6.380879136825207,3.405343468920757,67.39426732236372,1,17.435908955489065,1.9957007845952943,0
2026-01-02 05:00:00,GM001,0.3771704587397632,6.75804959556497,3.450572564583533,78.65691215668252,1,14.02095749617941,2.0165799695474287,0
2026-01-02 06:00:00,GM001,0.3467986515926263,7.104848247157597,3.435036764805737,84.75026353024815,1,14.026531084052444,1.76650898489575,0
2026-01-02 07:00:00,GM001,0.36847201421110215,7.473320261368699,3.3992466047135594,77.91950527845114,1,10.737607633303268,2.255116528956606,0
2026-01-02 08:00:00,GM001,0.3745848133799512,7.847905074748651,3.5524377825431643,64.43751145597288,1,23.873048047423197,2.314486850552862,0
2026-01-02 09:00:00,GM001,0.4123813635713734,8.260286438320025,3.539258420103607,76.8554372379927,1,18.471706017190726,1.9737580530425085,0
2026-01-02 10:00:00,GM001,0.4155207377421702,8.675807176062195,3.5068024341777715,77.02320602020436,1,12.82319988256038,2.1626765428700674,0
2026-01-02 11:00:00,GM001,0.3636841496430734,9.039491325705269,3.403957480109544,90.57599250135263,1,22.851286497612108,2.0522027145667376,0
2026-01-02 12:00:00,GM001,0.31510218770460374,19.603814470453024,3.492750966214864,15.770460327482901,1,14.637307141233762,2.1590893131745856,1
2026-01-02 13:00:00,GM001,0.27747772247143365,9.632071235881305,3.4819813204748953,75.65593438440483,1,9.560996237926604,1.9870360965820149,0
2026-01-02 14:00:00,GM001,0.271339366692254,9.90341060257356,3.4721272812102026,88.23511608326739,1,24.1273337353148,1.9409834719042256,0
2026-01-02 15:00:00,GM001,0.2285732515013711,10.131983854074932,3.512483263352189,80.69987004807929,1,14.77741806260332,2.289373479484274,0
2026-01-02 16:00:00,GM001,0.17949296832487904,10.311476822399811,3.481768557143064,81.37987844109855,1,15.546605458747262,2.0885032946775914,0
2026-01-02 17:00:00,GM001,0.10920727574924162,10.420684098149053,3.487000711815217,78.68750662214327,1,18.247080122095063,2.4639796111536256,0
2026-01-02 18:00:00,GM001,0.09831929322388692,10.519003391372939,3.4818453141686105,79.97966123194358,1,24.85553533674069,2.1083357936629454,0
2026-01-02 19:00:00,GM001,0.07111334994008824,10.590116741313027,3.4670395704001056,82.66565718167122,1,18.12022374519787,1.9333059527369114,0
2026-01-02 20:00:00,GM001,0.060012370481537736,10.650129111794564,3.360819443514291,73.1430820866434,1,10.805297243128619,2.320849357758469,0
2026-01-02 21:00:00,GM001,0.0742781285911793,10.724407240385744,3.454181053870528,83.2683514734492,1,21.263262024673082,2.213544029546284,0
2026-01-02 22:00:00,GM001,0.0677677454446797,10.792174985830425,3.4221904020575438,69.76198189868677,1,15.090061654429656,2.230837115465356,0
2026-01-02 23:00:00,GM001,0.09991429014181254,10.892089275972237,3.3860079521179993,79.97020783698923,1,29.327543829176797,2.3143081221962256,0
2026-01-03 00:00:00,GM001,0.11505766425801592,11.007146940230253,3.534090830965041,79.07244577971797,1,17.99328166801266,1.982496667107757,0
2026-01-03 01:00:00,GM001,0.15861251925299552,11.16575945948325,3.536449767044285,74.30224147084735,1,4.589787012608003,2.0770944043826485,0
2026-01-03 02:00:00,GM001,0.21018194579878757,11.375941405282036,3.5179610300147806,77.86388834804612,1,20.144189832934043,2.0691390303321975,0
2026-01-03 03:00:00,GM001,0.2030534944317839,11.57899489971382,3.462760670842794,74.26475908400668,1,29.66758675356137,1.8676656233551887,0
2026-01-03 04:00:00,GM001,0.2755683951232789,11.8545632948371,3.517531256047633,71.56979203882953,1,27.455521731272338,2.052553772971516,0
2026-01-03 05:00:00,GM001,0.3118699523606817,12.166433247197782,3.4506026590300913,75.87831155031813,1,28.985725732539393,2.3405483024178286,0
2026-01-03 06:00:00,GM001,0.34098708079615814,12.50742032799394,3.4601398638448893,71.37606818777003,1,11.88143888771122,2.1427208586828925,0
2026-01-03 07:00:00,GM001,0.3743995261572235,12.881819854151162,3.395326431476901,79.93678478455949,1,23.47291437586067,1.8577089609879023,0
2026-01-03 08:00:00,GM001,0.43230266436700804,13.31412251851817,3.4698495652249424,71.09948703508582,1,13.668032761579731,1.8199489059003118,0
2026-01-03 09:00:00,GM001,0.3753361001146549,13.689458618632825,3.453019296421221,82.27186213794631,1,19.345736396501547,2.3996596905746888,0
2026-01-03 10:00:00,GM001,0.41150338928893493,14.10096200792176,3.384867394158277,70.91112559242708,1,10.362285427561606,2.0837425781540766,0
2026-01-03 11:00:00,GM001,0.32446109179405014,14.425423099715811,3.4474401444091702,74.60223050651396,1,14.133265410703702,1.983466162973709,0
2026-01-03 12:00:00,GM001,0.3277339738790226,14.753157073594833,3.44601352180716,74.25237955070892,1,13.942519815818308,2.0506814823185398,0
2026-01-03 13:00:00,GM001,0.3021585794913398,15.055315653086174,3.5398780583322322,85.95088037324903,1,23.391331680855696,1.8340846042228804,0
2026-01-03 14:00:00,GM001,0.2697301052806184,15.325045758366793,3.4947106664256706,79.98173967369955,1,22.804314730017932,2.3561571269120916,0
2026-01-03 15:00:00,GM001,0.2277725617161064,15.552818320082899,3.4505722719545733,76.72959718473363,1,19.660918375984924,2.0292504712345147,0
2026-01-03 16:00:00,GM001,0.1857477924972473,15.738566112580147,3.4624393654900545,80.99231664641835,1,9.897471491667687,2.346132274992916,0
2026-01-03 17:00:00,GM001,0.11712689162524804,15.855693004205394,3.45221061890521,65.35684591602187,1,16.13016339630168,2.109297308600517,0
2026-01-03 18:00:00,GM001,0.08095646533060476,15.936649469535999,3.439854300760223,77.74119846215456,0,13.523301102343645,2.357315755422319,0
2026-01-03 19:00:00,GM001,0.08964560174299888,16.026295071278998,3.395878640130586,89.98508506682857,1,23.218054540166946,2.1462050098277556,0
2026-01-03 20:00:00,GM001,0.049762547441272044,16.07605761872027,3.4424474061196535,78.79407903841603,1,25.069109116903107,2.253581879316434,0
2026-01-03 21:00:00,GM001,0.020600251059026506,16.096657869779296,3.4126950871673745,78.40747901501601,1,24.3383135161853,2.2294367482959005,0
2026-01-03 22:00:00,GM001,0.03384567637522562,16.13050354615452,3.3874842230538427,81.28877027785317,1,13.468683483497877,2.2121923919253548,0
2026-01-03 23:00:00,GM001,0.059955143914974876,16.190458690069498,3.475561090727377,83.37363145988607,1,1.5628012662631257,2.162628205892888,0
2026-01-04 00:00:00,GM001,0.12579720612213774,16.316255896191635,3.469563232996662,66.01519984266085,1,7.398228611219674,2.058086871099195,0
2026-01-04 01:00:00,GM001,0.15494517768751004,16.471201073879143,3.360664624431596,67.90604110925383,1,26.52976186849325,2.444778244483115,0
2026-01-04 02:00:00,GM001,0.21166187400451827,16.682862947883663,3.443865768125244,79.26174774651687,1,15.592470364081056,1.9367513426827379,0
2026-01-04 03:00:00,GM001,0.2288010737697622,16.911664021653426,3.4997850692949966,73.71074062861494,1,13.495652290409325,2.100775375621769,0
2026-01-04 04:00:00,GM001,0.2875236678091293,17.199187689462555,3.502961186944816,85.87215157331948,1,27.855961760617404,2.1026794575373673,0
2026-01-04 05:00:00,GM001,0.33926902856718505,17.53845671802974,3.501291842144262,76.10895366068866,1,25.590959672929962,2.172439335601834,0
2026-01-04 06:00:00,GM001,0.3492253635092357,17.887682081538976,3.451945660345073,66.3928155857213,1,18.14669233151872,2.0226949237389897,0
2026-01-04 07:00:00,GM001,0.3926974633768259,18.280379544915803,3.4077477336015427,70.39191649893601,1,16.239581453616157,2.156654335006126,0
2026-01-04 08:00:00,GM001,0.3783809830594818,18.658760527975286,3.395815058632097,61.50194388221655,1,17.20739272312125,2.0696083346634664,0
2026-01-04 09:00:00,GM001,0.3879055318428592,19.046666059818143,3.467230245237518,76.59524677630253,1,19.362976790324797,1.8152485468611783,0
2026-01-04 10:00:00,GM001,0.3777529830741897,19.424419042892332,3.468964001718258,76.8696952364137,1,27.60028368791765,2.1017194115262323,0
2026-01-04 11:00:00,GM001,0.33663684494471924,19.761055887837053,3.5143665555802532,75.45322374130862,1,20.53480454542336,1.9018982400545728,0
2026-01-04 12:00:00,GM001,0.3482804116483065,20.10933629948536,3.504998982517104,84.47327423417843,1,22.356174198234847,1.7878105627591978,0
2026-01-04 13:00:00,GM001,0.2863546943586465,20.395690993844006,3.4433885671734417,85.19111901910016,1,25.015620654421028,2.1246371977240894,0
2026-01-04 14:00:00,GM001,0.25538689996482866,20.651077893808836,3.3877897060569566,76.97766945986334,0,10.981943993853486,2.187819001563522,0
2026-01-04 15:00:00,GM001,0.22201056369393274,20.873088457502767,3.434044670149455,65.19183799513887,1,22.52917135484426,2.194805647578824,0
2026-01-04 16:00:00,GM001,0.17707739101799777,21.050165848520766,3.4608615597405263,81.70368948295355,1,16.232587472030332,2.202090727263545,0
2026-01-04 17:00:00,GM001,0.14247964615577863,21.192645494676544,3.4398958377305298,81.33216137105146,0,2.903428825363404,1.7521339762306902,0
2026-01-04 18:00:00,GM001,0.09005312303448335,21.282698617711027,3.4211052945961176,79.85634942094167,1,5.230982748085129,1.8550169529766556,0
2026-01-04 19:00:00,GM001,0.05761374691046619,21.340312364621493,3.462644240748495,83.8888784958487,1,11.891294330887886,2.455233858626461,0
2026-01-04 20:00:00,GM001,0.05255220029065244,21.392864564912145,3.4248021129294695,71.01103142123375,1,21.18733937155549,1.9115024231861335,0
2026-01-04 21:00:00,GM001,0.01030904829352381,21.40317361320567,3.4185966958137315,90.05253231711083,1,18.682797392041778,2.209951385604604,0
